ds,yhat,yhat_lower,yhat_upper
2014-03-10,2140.220676850885,-475.094336757558,4968.186302295316
2014-03-11,1635.9206890423857,-1150.7241712807645,4369.34552039855
2014-03-14,2397.9031307796267,-234.39991392698903,5200.816439771234
2014-03-15,2032.0672239025807,-629.8535678362097,4820.165478748964
2014-03-16,2234.189968056843,-389.16933980090096,4906.3123315467965
2014-03-17,2449.864569543781,-272.68700575857054,5362.365772820124
2014-03-18,1862.1049504562125,-1002.1941115716804,4640.5047133856615
2014-03-19,978.3609483814109,-1787.7424801101756,3888.3772412108156
2014-03-21,2377.7655258701934,-139.3964115806315,5227.806427173997
2014-03-22,1936.1662107717407,-806.274811004149,4610.909006859165
2014-03-23,2067.922076380675,-782.0071709156454,4536.280899464141
2014-03-24,2219.739471885078,-356.7706144062605,4959.051798371295
2014-03-25,1575.5659636238265,-1178.0705823568212,4291.521378546627
2014-03-26,643.589077292728,-2085.512987606981,3336.9380086972637
2014-03-28,1972.9791371482247,-657.7588320556534,4836.803162337609
2014-03-29,1510.01827661572,-1300.2179816399553,4121.060714972424
2014-03-30,1629.4376428590626,-1128.6454907434531,4471.176342905621
2014-03-31,1777.6372647810765,-1003.3655014329663,4474.207816149965
2014-04-01,1138.0727764915564,-1529.4787626290652,4071.580048435989
2014-04-02,218.27264682298528,-2384.152449428494,3092.987631680705
2014-04-03,1368.500979389994,-1371.2558460031112,4013.514279572679
2014-04-04,1591.3834528257119,-1245.5020478673039,4302.117117419217
2014-04-05,1158.0264815495566,-1718.1525728319857,4130.497315179603
2014-04-06,1310.793724323333,-1305.3305362241238,4192.235693457935
2014-04-07,1494.9719804054428,-1493.498595132748,4253.221420479181
2014-04-08,892.8997667078386,-1767.0347686633734,3504.2977618780897
2014-04-11,1457.1358379527524,-1276.516186205048,4023.181546155273
2014-04-12,1057.0526325074518,-1865.2802703347627,3999.876200444784
2014-04-13,1239.9087447292432,-1499.0673681793196,4048.7221209058353
2014-04-15,870.3491420029719,-1895.5906269418458,3633.434279696449
2014-04-16,5.934824474560401,-2599.4649318244906,2817.754974053201
2014-04-18,1472.8319457226933,-1328.5462673759675,4240.86104241421
2014-04-19,1076.1950352318802,-1481.2057972189605,3878.4356662341734
2014-04-20,1258.201851115089,-1441.8376122481964,4022.5544957913567
2014-04-21,1463.9384244457624,-1410.765393370006,4234.118360377092
2014-04-22,875.7961946835441,-1778.2334792989009,3461.27318254329
2014-04-23,0.5062006014823055,-2747.0660427684033,2748.584579975168
2014-04-25,1440.0917991747122,-1475.4123615624899,4029.881296716519
2014-04-26,1028.4812812264488,-1483.0597855002031,3697.783683177587
2014-04-28,1387.3333937480404,-1636.6754549376726,4129.226820310978
2014-04-29,786.6710191132096,-2005.4997804269617,3508.636129662742
2014-04-30,-99.0157524214826,-2628.640898928268,2900.1986411232197
2014-05-02,1328.1872196208803,-1502.2414774723948,4005.3468955365834
2014-05-03,915.3631525346299,-1837.7854993729777,3458.593434062616
2014-05-04,1084.9429701077106,-1685.8244845154643,3749.674666048159
2014-05-05,1282.8330508802817,-1293.1596556550605,4070.9925003742273
2014-05-06,692.0814980094634,-1951.7552043226653,3547.5030383956823
2014-05-07,-180.10484494463367,-3011.752723741568,2486.566260242912
2014-05-08,1016.2999420928957,-1745.4458702054192,3779.8302318450355
2014-05-09,1283.762268329875,-1217.789220312236,4111.271161944672
2014-05-10,893.3018324447854,-1952.9985547996878,3640.541118820754
2014-05-11,1087.260206088602,-1423.7359231301411,3723.458768612085
2014-05-12,1310.95753755323,-1342.870204471765,4155.242939029842
2014-05-13,746.8109869747448,-1982.4873269784905,3481.2446281828315
2014-05-14,-98.62987210911274,-2747.087165976406,2735.604345083359
2014-05-16,1416.5017422306469,-1332.8505831052596,4239.247747426506
2014-05-17,1049.282459471953,-1588.426392842952,3775.6724040308277
2014-05-18,1264.101778526336,-1502.9578635400255,3952.2052264579293
2014-05-19,1505.7634198977341,-1167.634124493636,4389.70674525382
2014-05-20,956.2431299562065,-1602.8542182292556,3772.3100446913586
2014-05-21,121.7351605675583,-2471.256104269859,2959.382542571265
2014-05-22,1351.3399199037985,-1365.859493801841,4190.154166267925
2014-05-23,1646.7098263231444,-1129.5015953252368,4336.142022546711
2014-05-24,1278.1830483273536,-1457.5615602921434,3966.6088342073367
2014-05-25,1487.569009152486,-1511.7019854668506,4205.499367520341
2014-05-26,1719.8176003319645,-962.7756388501501,4466.569327792351
2014-05-27,1157.1454551488755,-1744.783857911775,4020.3463598369553
2014-05-28,306.07439382729285,-2464.0309851115812,3170.492984027953
2014-05-30,1789.369586056118,-792.253903548672,4369.718566630847
2014-05-31,1396.7139401277072,-1365.0553315544746,4153.64672900891
2014-06-01,1580.5065995770758,-1213.9747837744003,4436.2393172402935
2014-06-02,1786.273579178554,-703.4099470613035,4605.140253154657
2014-06-03,1196.8130186209364,-1444.09281660025,4020.4911796510096
2014-06-04,319.2184158664704,-2526.4824498603766,3214.973598169495
2014-06-06,1752.4125048298042,-923.5073036521765,4532.191410693447
2014-06-07,1337.1482861124548,-1576.67517874639,4135.606135628447
2014-06-08,1500.512826481394,-1430.8962973664172,4088.6262352147137
2014-06-09,1688.3628086985123,-1068.9929837474356,4248.371800678761
2014-06-10,1083.7522036253392,-1504.5832798943104,3795.4127135735935
2014-06-13,1611.8722879557413,-1172.8836743499548,4390.707221809078
2014-06-14,1193.4976522871593,-1324.6969222447137,4230.243172787952
2014-06-15,1356.6173644155906,-1243.8409440129299,4162.147186840077
2014-06-16,1546.8910563081558,-1104.132416418623,4390.946718887703
2014-06-17,947.118917706709,-1873.975784314627,3694.0767571116166
2014-06-18,64.27068438945389,-2717.363594429786,2836.6648830748036
2014-06-20,1501.0645348347516,-1153.591878778608,4346.9568612752055
2014-06-21,1093.8728643613317,-1597.375732711079,3963.277375588583
2014-06-22,1268.8371518773517,-1467.231335185007,3955.5058185858757
2014-06-23,1471.2487616931987,-1391.0912916032848,4240.132668941773
2014-06-24,883.559176637683,-1813.4293559644173,3679.790756818582
2014-06-25,12.418312288028119,-2801.14127694242,2757.769651747995
2014-06-27,1470.413274020124,-1221.1956524638963,4232.305147079211
2014-06-28,1072.2849429884866,-1602.7773064776466,3923.376040691104
2014-06-29,1255.0846738908124,-1563.3724257755405,4286.220461144265
2014-06-30,1464.017391159065,-1242.6924410120337,4137.720526364425
2014-07-01,881.5007489878831,-1872.4914292378446,3529.7238919337815
2014-07-02,14.201383048637354,-2807.756264267295,2793.07946567272
2014-07-04,1476.1814145979463,-1459.393568564951,4129.940533275454
2014-07-05,1078.4433071149379,-1610.825420033246,3921.6994164950524
2014-07-06,1260.7817005389677,-1502.9613705082677,3930.9036494567467
2014-07-07,1468.59169949436,-1377.3620122559626,4044.493696149326
2014-07-08,884.493450171113,-1863.6379978037576,3697.6351803911793
2014-07-09,15.360012457781067,-2735.3528918919274,2625.808975525502
2014-07-11,1473.7111179863641,-1261.5173741908934,4089.8548813298353
2014-07-12,1074.5393978047302,-1959.4953958515373,3927.1407640901216
2014-07-13,1255.9010729821148,-1476.9649583680914,4012.451629381048
2014-07-14,1463.307114985918,-1185.7914868124049,3963.5133505677836
2014-07-15,879.4597705849537,-1827.2817822627885,3478.316236783782
2014-07-18,1473.6361826454165,-1210.7321359939767,4218.504906544029
2014-07-19,1077.4313055117782,-1646.8893369954524,3862.2688619393352
2014-07-20,1262.289694397131,-1292.9872692745002,3966.492096949226
2014-07-21,1473.6041771292973,-1381.1577904947928,4246.698374955554
2014-07-22,893.9383358020026,-1903.7910524718855,3944.5590740110742
2014-07-23,30.058574093985726,-2758.7953588927685,2841.5328433042732
2014-07-25,1500.7430521691613,-1296.4491765589771,4067.1834249797735
2014-07-26,1108.25224750414,-1683.256926666839,3884.99237689447
2014-07-27,1296.33884155566,-1499.585357746192,4081.4245051167536
2014-07-28,1510.2818296909911,-1073.4525202952138,4443.501240202145
2014-07-30,69.88595625700782,-2534.530162998178,2915.7365426821643
2014-08-01,1540.7572441576544,-1274.0276666592101,4377.190804598383
2014-08-02,1147.342721160943,-1550.8563985126323,3856.0934668527907
2014-08-03,1333.961911953104,-1383.35700460188,4244.158414347958
2014-08-04,1546.04604262359,-1051.9248727532515,4284.7543768473015
2014-08-05,966.2633700512848,-1710.1366720627514,3753.6583293413846
2014-08-06,101.55216038566732,-2509.309856153228,2746.9467516530985
2014-08-08,1569.4417124334016,-1300.503843714021,4189.994461680264
2014-08-09,1175.6412455959808,-1518.0128772742714,4048.917553825563
2014-08-11,1577.223221042818,-1035.784658078554,4561.469705998904
2014-08-12,1001.261516256091,-1838.8539655469847,3687.161218445419
2014-08-15,1628.2748955250056,-1056.9612462724724,4339.548668151292
2014-08-16,1247.1141998308915,-1650.0606735558033,4177.419449126002
2014-08-17,1449.616207126245,-1240.5905343282845,4090.596100615596
2014-08-19,1125.6615519214988,-1357.784620405425,4030.728226055653
2014-08-20,289.14659245313806,-2562.03307734962,3048.2558588139227
2014-08-22,1826.1731462493617,-968.8205489273603,4635.792378538682
2014-08-23,1473.0231471352329,-1450.3674931662988,4035.719250228857
2014-08-24,1704.6974667666288,-1074.9605597763682,4406.298028839785
2014-08-25,1966.4783807921854,-836.302268280386,4521.545123281728
2014-08-26,1440.7587216169193,-1341.0229089641844,4156.373997123558
2014-08-27,634.0717839693698,-2297.9925017345636,3364.938705438311
2014-08-29,2227.6292680645156,-674.2161858154815,5128.123503806026
2014-08-30,1900.0307750200566,-855.3071080473492,4757.502455246973
2014-08-31,2154.6815389148405,-610.9299722106255,4915.660467301331
2014-09-01,2436.3088027673193,-411.83900464480126,5193.053502208511
2014-09-02,1926.7799946579048,-832.1864661625476,4716.319405753886
2014-09-03,1132.1440080500465,-1491.0904307200635,3801.836467105614
2014-09-05,2735.7142963160554,160.82850906985328,5457.280266625545
2014-09-06,2405.405202963767,-371.25061400711536,4947.255518946673
2014-09-07,2651.876479120507,-23.25617061515383,5234.748614124973
2014-09-08,2919.7147395503475,226.87239923214918,5392.70646767507
2014-09-09,2390.734214477704,-311.22060496204307,5268.965999266386
2014-09-10,1571.0206024921752,-1159.137877675745,4278.8944150943225
2014-09-11,2809.61550154374,36.69996173246567,5484.718316042156
2014-09-12,3108.1586628737514,229.33377404210535,5793.329689134785
2014-09-13,2737.0179520337024,295.24748981828486,5521.084064102107
2014-09-14,2938.0710959227335,216.47361718954537,5578.722704108996
2014-09-15,3156.3713414235617,564.1296401269752,5943.351470277976
2014-09-16,2574.2705363135,10.103442951897039,5180.076469261818
2014-09-17,1698.4548759571305,-1019.8708014168539,4450.454838889893
2014-09-19,3117.1043839906743,327.0435177278102,5816.325963041678
2014-09-20,2685.006573087673,-117.15230266254558,5383.999270035353
2014-09-21,2824.958108571067,-28.472281875258016,5729.122616385574
2014-09-22,2982.776905337012,308.2724310639567,5682.276011378118
2014-09-23,2341.579330165712,-488.898040022605,5147.065428840142
2014-09-24,1408.80489715964,-1513.607091408842,4303.77336413011
2014-09-25,2534.880870539329,-265.96738500944997,5294.978067543815
2014-09-26,2722.844362701032,-164.6173084359826,5586.32368800941
2014-09-27,2244.4521555172505,-465.4232626879392,4783.364844313232
2014-09-28,2342.9426433628632,-195.27495191839026,5057.660860010845
2014-09-29,2464.682324263485,-345.8049828876622,5220.710655093771
2014-09-30,1793.2706232465403,-915.0346119175834,4720.289502368443
2014-10-01,836.5585348428501,-1842.4061944477512,3467.3868279356648
2014-10-02,1945.3081958539942,-927.95123729055,4742.589764149032
2014-10-03,2122.8109961327546,-573.9207177525157,4904.539483715247
2014-10-04,1640.9944596544333,-1296.3102773959808,4361.6228684935
2014-10-05,1743.1822855813793,-948.4720460370112,4624.317815975204
2014-10-06,1875.7399560911858,-831.9558961360212,4645.765729507271
2014-10-07,1222.1796672608634,-1365.1551613406434,3926.7692787183364
2014-10-08,290.180036003185,-2417.863084556101,3117.7521460572093
2014-10-09,1430.2476566165265,-1365.3291729017828,4258.83204683579
2014-10-10,1645.338074910888,-1264.5305790112918,4445.61019425977
2014-10-11,1206.9663719299172,-1509.2478999925786,3960.8693985450805
2014-10-12,1357.9717071114567,-1488.2827126294899,3960.5153197444783
2014-10-13,1544.1681886415345,-1229.6134434568332,4242.758457677111
2014-10-14,948.4557891958899,-1925.9552925087723,3673.7624717428725
2014-10-15,77.84672246231389,-2562.7217543279635,2902.3946983013893
2014-10-16,1282.1343157423892,-1542.960342794839,4036.467505102613
2014-10-17,1563.5219066582881,-1356.3129475583835,4144.921892534999
2014-10-18,1192.7419124340622,-1555.3793334781647,3893.042883992421
2014-10-19,1411.829372793722,-1097.2268911853682,3963.2801461311547
2014-10-20,1665.7822770995867,-1108.4711682010156,4203.481627758349
2014-10-21,1136.6823334180597,-1605.6216240071317,3798.6185200305863
2014-10-22,330.73150868789185,-2466.082739424392,2966.543081538415
2014-10-24,1936.7221289283716,-936.427358766004,4787.756128938571
2014-10-25,1620.1129760581439,-1198.2112821111266,4326.731569905101
2014-10-26,1888.465283090406,-921.5120313163985,4791.6966974650595
2014-10-27,2186.1634300544556,-433.97997292101843,5172.714010176096
2014-10-28,1694.7451968052371,-1254.789354445096,4463.55967139142
2014-10-29,919.9474068943864,-1840.724604013856,3523.1030873552136
2014-10-31,2567.2404091817266,-76.69141697783483,5202.869632719162
2014-11-01,2260.314194496119,-713.5096750161816,4974.603163499852
2014-11-02,2530.899087937496,18.31082352914693,5280.692865947479
2014-11-03,2823.4112844638967,195.67710270640526,5607.458275507996
2014-11-04,2319.5312183180586,-502.30260641898974,4947.513175198382
2014-11-05,1525.2492292936938,-1182.5280447190553,4319.127647192384
2014-11-06,2789.551300439539,-38.461948108989986,5387.371904284253
2014-11-07,3114.062035420673,448.0383619095199,5815.1521006472885
2014-11-08,2769.174685461695,8.18635051305216,5371.104551869538
2014-11-09,2996.8322182145916,284.6244652355078,5581.784098302604
2014-11-10,3242.191470581409,635.0639679892253,5902.086528409711
2014-11-11,2687.7438167442106,-206.97259069391194,5320.964697924073
2014-11-12,1840.347525737238,-990.6121589586854,4564.763589387536
2014-11-14,3318.957881069907,526.9024489904184,6018.623711613734
2014-11-15,2918.8633425746425,333.0625412983981,5758.349648297479
2014-11-16,3092.493814242654,540.8582936741624,5860.481908689346
2014-11-17,3285.9145869049617,467.47744706584956,6073.609448217463
2014-11-18,2682.4798667966907,9.285864156682138,5422.51397940348
2014-11-19,1789.8472591283091,-937.724533991199,4634.367853412242
2014-11-20,2958.631587234346,381.3998390603835,5714.17245798211
2014-11-21,3192.0158510768388,519.6139187133999,5789.916595504367
2014-11-22,2761.849804822443,-81.16416140685479,5509.289490070589
2014-11-23,2911.4008357318307,65.33783918075027,5545.573710390541
2014-11-24,3086.9898803747255,225.75311209684932,5712.310225718186
2014-11-25,2472.0864908648855,-355.1546651989767,5315.655704162626
2014-11-26,1574.318876927015,-1000.8767117655934,4393.864026753281
2014-11-27,2744.1263746971117,138.84092804986412,5589.524801150401
2014-11-28,2984.372280198,325.70289924229763,5740.600203510579
2014-11-29,2566.447589550906,-95.79998764587175,5272.48611092707
2014-11-30,2733.0303138644967,252.5591016775875,5529.183968582056
2014-12-01,2929.7330114427396,341.54116288021083,5582.594984228607
2014-12-02,2339.2124806353618,-203.984480808798,5102.49479152365
2014-12-03,1468.1971661169036,-1229.0886266326497,4161.6660867395085
2014-12-04,2666.159443740129,7.360479510661281,5545.241609082737
2014-12-05,2934.9502828291393,165.2558244619571,5685.851375847795
2014-12-06,2544.9263892299314,-235.1335121841626,5379.069978646519
2014-12-07,2737.7339803903733,-38.258242768444624,5479.6791139546285
2014-12-08,2957.981280870889,289.36961234005275,5748.017672054949
2014-12-09,2387.373094039136,-332.9212206364674,5226.306951260963
2014-12-10,1531.7624247885674,-1113.066232390571,4282.7232865890655
2014-12-12,3012.818381876771,373.75497903881853,5886.349209740414
2014-12-13,2620.520981320782,-114.2894913690242,5213.676091015491
2014-12-14,2804.238314621707,-50.66858713692288,5558.631970927677
2014-12-15,3008.3844397312923,425.6257829975415,5717.641786753033
2014-12-16,2414.645766223839,-301.42992145398136,5161.101871034588
2014-12-17,1529.0371758261997,-1213.3153864404183,4126.102464060119
2014-12-19,2931.0408509555,357.27167131946635,5467.968936287625
2014-12-20,2490.894396765496,-277.83608977095713,5225.230248477425
2014-12-21,2622.284562788508,-75.63274202472704,5243.97285804641
2014-12-22,2770.6052839120543,99.61908474780846,5504.11820417569
2014-12-23,2118.6405424545155,-666.3525344526565,4927.80082484315
2014-12-24,1173.5966453773167,-1626.121243648376,3826.2956498922226
2014-12-26,2458.174992797819,-179.15505453902963,5085.491601018176
2014-12-27,1962.640681168923,-698.898002753706,4661.975517980963
2014-12-28,2042.5765633889205,-506.4038701052246,4689.940263299159
2014-12-29,2144.604229188025,-644.0225793096695,4972.949877795706
2014-12-30,1452.6504323318254,-1477.5256263412336,4209.996827650566
2014-12-31,474.9502872464386,-2177.828754964595,3273.952135430947
2015-01-02,1719.6015797852501,-1138.1412831505963,4164.191211086564
2015-01-03,1218.0574576898075,-1353.060600250101,3982.937444384228
2015-01-04,1301.8015495781754,-1426.9280618124417,3850.774652604976
2015-01-05,1417.5783313886109,-1429.028736370039,3914.193268111735
2015-01-06,749.2172596889453,-2007.24543591932,3601.9359757364223
2015-01-09,1141.7357505420127,-1563.833487738705,3896.225958357868
2015-01-10,697.8370565299468,-2010.6876723541104,3287.9908237251925
2015-01-12,1029.9285141079713,-1771.3895113351641,3694.5092494314595
2015-01-13,433.82998995562,-2321.6734702356825,3152.8299259856526
2015-01-17,676.2823053368031,-2154.425810804499,3328.4080415549374
2015-01-19,1136.6082880202691,-1662.9524866918507,3807.234409444165
2015-01-23,1321.7625734623937,-1418.3551257281385,3913.0661240071763
2015-01-24,966.2751440865374,-1850.506829119022,3873.4265441248062
2015-01-26,1429.4552968384135,-1278.7964532308947,4079.6187400017043
2015-01-27,873.462382222939,-1787.9889988522934,3680.683157109635
2015-01-28,25.258388553445684,-2817.7302404660227,2744.5680114684715
2015-01-30,1500.2735830397176,-1270.7176019519331,4064.5076611937725
2015-01-31,1095.5294899772884,-1426.3650687739466,3726.9403707174565
2015-02-03,825.3219041643463,-2079.788116334854,3518.2051104012244
2015-02-06,1263.978172281156,-1484.9340852887515,3984.015714507196
2015-02-07,801.9992224197135,-2016.5483219469688,3522.9735829384613
2015-02-08,916.2597926098935,-1746.013551705302,3508.0196479937517
2015-02-09,1053.7037366290647,-1629.6990781694049,3785.5253661533493
2015-02-10,398.5753200325355,-2317.8374937795306,2944.113231416341
2015-02-14,331.0158518679291,-2536.407851140743,3029.149394796711
2015-02-15,462.5679355564423,-2486.235813573042,3180.594851260772
2015-02-16,628.8654581195165,-2085.2445004532515,3506.878656514195
2015-02-18,-874.723182202388,-3409.7494364389268,2045.7890872371665
2015-02-20,582.5738967210798,-2257.0647869278387,3180.314561958525
2015-02-21,202.5529824240714,-2498.2329508799603,2997.883011804501
2015-02-22,416.27741329967694,-2167.5818563667326,2945.208857876225
2015-02-23,668.9883813521402,-2287.8478597762687,3718.2309975436096
2015-02-25,-655.9861373760484,-3442.2465029533396,1871.046213821858
2015-02-27,975.6744084524465,-1711.5507649385352,3851.6601688268915
2015-02-28,676.8149042574225,-1916.2696602886701,3490.3863778629498
2015-03-01,965.471266747735,-1733.0145973238623,3821.40037109825
2015-03-02,1285.379189045689,-1224.789835305029,3835.2273247577996
2015-03-05,1380.428518039024,-1247.190667114121,4114.010331445749
2015-03-06,1759.7731619077467,-981.1078359993528,4471.161647720656
2015-03-07,1473.5723408434437,-1357.1326312073695,4084.214557657348
2015-03-08,1762.4450457566859,-683.3962731536936,4575.009956935972
2015-03-09,2070.212338682896,-538.5111192143341,4702.340212536187
2015-03-10,1578.0450264209073,-1335.5506224503204,4568.215881620702
2015-03-12,2059.3232063045702,-577.5122062372035,4635.0434828898115
2015-03-13,2382.881481416577,-253.43497553964386,5111.177362881062
2015-03-14,2032.5109375499674,-755.2467105901427,4953.704360685782
2015-03-15,2250.188008807884,-255.35147431622187,5004.423399773157
2015-03-16,2481.2101274883466,-202.48133995543176,5147.556154462872
2015-03-17,1908.308142127692,-780.1090156432911,4654.929766277054
2015-03-19,2222.5866629919265,-510.69217317209797,5010.435218527482
2015-03-20,2463.0871223714767,-291.3462035518815,5286.432421730699
2015-03-21,2032.011551393332,-720.0996605981453,4773.721007687041
2015-03-22,2172.7789623530466,-424.04171747236063,4863.820545166767
2015-03-23,2331.984009656112,-475.22930742821444,5272.042639056084
2015-03-24,1693.512416401818,-1109.671068280812,4473.8661035811465
2015-03-26,1899.122823569178,-777.1199248455966,4576.210869279196
2015-03-27,2097.8957129754635,-604.2101844159187,5070.174484732091
2015-03-28,1634.0618922476922,-1163.9242389708027,4385.543439483796
2015-03-29,1751.1868089209045,-932.4156175873902,4344.241160313254
2015-03-30,1895.820214333615,-678.8609464968537,4528.432298064069
